GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJZAE001,AJ1TE001,AJ1TE002,AJ1TE003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2019-2021, 116th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Area Name,Tribal Census Tract Code,Tribal Block Group Code,Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Total,Occupied,Vacant
"G24003107010011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701001","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7010.01, Montgomery County, Maryland",,,86250,1007,1007,0
"G24003107010012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701001","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7010.01, Montgomery County, Maryland",,,94149,951,866,85
"G24003107010013","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701001","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7010.01, Montgomery County, Maryland",,,225625,232,232,0
"G24003107010021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701002","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7010.02, Montgomery County, Maryland",,,165577,374,374,0
"G24003107010022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701002","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7010.02, Montgomery County, Maryland",,,207717,727,720,7
"G24003107010023","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701002","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7010.02, Montgomery County, Maryland",,,161406,331,331,0
"G24003107010041","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701004","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7010.04, Montgomery County, Maryland",,,129000,522,494,28
"G24003107010042","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701004","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7010.04, Montgomery County, Maryland",,,152986,581,555,26
"G24003107010043","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701004","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7010.04, Montgomery County, Maryland",,,80134,507,495,12
"G24003107010044","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701004","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7010.04, Montgomery County, Maryland",,,117283,368,348,20
"G24003107010051","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701005","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7010.05, Montgomery County, Maryland",,,135469,878,821,57
"G24003107010052","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701005","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7010.05, Montgomery County, Maryland",,,159531,301,301,0
"G24003107010061","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701006","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7010.06, Montgomery County, Maryland",,,150417,507,468,39
"G24003107010062","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701006","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7010.06, Montgomery County, Maryland",,,161354,817,795,22
"G24003107010063","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701006","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7010.06, Montgomery County, Maryland",,,126176,628,580,48
"G24003107010071","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701007","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7010.07, Montgomery County, Maryland",,,133125,1011,985,26
"G24003107010072","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701007","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7010.07, Montgomery County, Maryland",,,88889,447,420,27
"G24003107011011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701101","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7011.01, Montgomery County, Maryland",,,143583,299,275,24
"G24003107011012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701101","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7011.01, Montgomery County, Maryland",,,130000,458,458,0
"G24003107011013","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701101","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7011.01, Montgomery County, Maryland",,,142976,180,162,18
"G24003107011014","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701101","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7011.01, Montgomery County, Maryland",,,130000,365,356,9
"G24003107011015","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701101","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7011.01, Montgomery County, Maryland",,,117692,286,286,0
"G24003107011021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7011.02, Montgomery County, Maryland",,,92464,579,579,0
"G24003107011022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7011.02, Montgomery County, Maryland",,,94038,678,636,42
"G24003107011023","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701102","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7011.02, Montgomery County, Maryland",,,86439,362,362,0
"G24003107011024","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701102","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7011.02, Montgomery County, Maryland",,,111135,293,245,48
"G24003107011025","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701102","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7011.02, Montgomery County, Maryland",,,89194,289,232,57
"G24003107012011","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.01, Montgomery County, Maryland",,,66576,848,812,36
"G24003107012012","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.01, Montgomery County, Maryland",,,65956,779,734,45
"G24003107012013","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701201","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.01, Montgomery County, Maryland",,,86028,667,619,48
"G24003107012021","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.02, Montgomery County, Maryland",,,178421,555,540,15
"G24003107012022","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701202","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.02, Montgomery County, Maryland",,,165625,476,448,28
"G24003107012051","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701205","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.05, Montgomery County, Maryland",,,170347,788,788,0
"G24003107012052","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701205","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.05, Montgomery County, Maryland",,,209844,994,994,0
"G24003107012053","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701205","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.05, Montgomery County, Maryland",,,84242,386,386,0
"G24003107012054","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701205","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7012.05, Montgomery County, Maryland",,,231563,288,247,41
"G24003107012061","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701206","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.06, Montgomery County, Maryland",,,142321,616,569,47
"G24003107012062","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701206","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.06, Montgomery County, Maryland",,,180063,607,607,0
"G24003107012063","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701206","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.06, Montgomery County, Maryland",,,201579,310,310,0
"G24003107012064","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701206","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7012.06, Montgomery County, Maryland",,,170842,696,675,21
"G24003107012101","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701210","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.10, Montgomery County, Maryland",,,199219,369,369,0
"G24003107012102","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701210","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.10, Montgomery County, Maryland",,,204464,567,545,22
"G24003107012103","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701210","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.10, Montgomery County, Maryland",,,194896,424,409,15
"G24003107012111","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701211","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.11, Montgomery County, Maryland",,,78625,889,889,0
"G24003107012112","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701211","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.11, Montgomery County, Maryland",,,126171,1472,1429,43
"G24003107012113","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701211","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.11, Montgomery County, Maryland",,,,182,182,0
"G24003107012121","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701212","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.12, Montgomery County, Maryland",,,206429,268,268,0
"G24003107012122","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701212","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.12, Montgomery County, Maryland",,,128365,253,229,24
"G24003107012123","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701212","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.12, Montgomery County, Maryland",,,168500,400,400,0
"G24003107012131","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701213","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.13, Montgomery County, Maryland",,,217784,562,547,15
"G24003107012132","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701213","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.13, Montgomery County, Maryland",,,111715,577,577,0
"G24003107012133","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701213","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.13, Montgomery County, Maryland",,,94630,1127,1127,0
"G24003107012134","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701213","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7012.13, Montgomery County, Maryland",,,80069,521,521,0
"G24003107012135","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701213","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7012.13, Montgomery County, Maryland",,,86875,751,751,0
"G24003107012141","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701214","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.14, Montgomery County, Maryland",,,119012,1237,1204,33
"G24003107012142","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701214","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.14, Montgomery County, Maryland",,,110500,779,722,57
"G24003107012151","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701215","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.15, Montgomery County, Maryland",,,90750,497,457,40
"G24003107012152","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701215","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.15, Montgomery County, Maryland",,,91731,886,720,166
"G24003107012153","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701215","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.15, Montgomery County, Maryland",,,138310,704,704,0
"G24003107012154","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701215","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7012.15, Montgomery County, Maryland",,,74634,658,620,38
"G24003107012161","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701216","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.16, Montgomery County, Maryland",,,117250,271,271,0
"G24003107012162","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701216","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.16, Montgomery County, Maryland",,,88553,1349,1334,15
"G24003107012163","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701216","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.16, Montgomery County, Maryland",,,93092,777,777,0
"G24003107012164","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701216","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7012.16, Montgomery County, Maryland",,,92315,652,652,0
"G24003107012181","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701218","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.18, Montgomery County, Maryland",,,74857,1152,1100,52
"G24003107012182","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701218","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.18, Montgomery County, Maryland",,,,0,0,0
"G24003107012183","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701218","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7012.18, Montgomery County, Maryland",,,107857,379,316,63
"G24003107012191","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701219","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.19, Montgomery County, Maryland",,,59825,1664,1573,91
"G24003107012201","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701220","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.20, Montgomery County, Maryland",,,178750,488,469,19
"G24003107012202","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701220","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.20, Montgomery County, Maryland",,,203304,797,768,29
"G24003107012211","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701221","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7012.21, Montgomery County, Maryland",,,223750,602,602,0
"G24003107012212","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701221","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7012.21, Montgomery County, Maryland",,,86458,1066,1019,47
"G24003107013031","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701303","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.03, Montgomery County, Maryland",,,190577,457,426,31
"G24003107013032","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701303","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.03, Montgomery County, Maryland",,,146094,850,850,0
"G24003107013041","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701304","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.04, Montgomery County, Maryland",,,141369,599,599,0
"G24003107013042","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701304","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.04, Montgomery County, Maryland",,,92381,378,378,0
"G24003107013043","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701304","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7013.04, Montgomery County, Maryland",,,99148,465,465,0
"G24003107013044","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701304","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7013.04, Montgomery County, Maryland",,,153674,645,581,64
"G24003107013061","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701306","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.06, Montgomery County, Maryland",,,147344,403,403,0
"G24003107013062","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701306","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.06, Montgomery County, Maryland",,,176417,571,547,24
"G24003107013071","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701307","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.07, Montgomery County, Maryland",,,183889,1401,1352,49
"G24003107013081","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701308","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.08, Montgomery County, Maryland",,,129250,587,587,0
"G24003107013082","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701308","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.08, Montgomery County, Maryland",,,185893,585,585,0
"G24003107013121","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701312","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.12, Montgomery County, Maryland",,,181250,392,392,0
"G24003107013122","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701312","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.12, Montgomery County, Maryland",,,154766,557,557,0
"G24003107013123","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701312","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7013.12, Montgomery County, Maryland",,,118393,742,742,0
"G24003107013124","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701312","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7013.12, Montgomery County, Maryland",,,153977,409,409,0
"G24003107013131","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701313","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.13, Montgomery County, Maryland",,,165536,663,647,16
"G24003107013132","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701313","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.13, Montgomery County, Maryland",,,148458,591,591,0
"G24003107013141","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701314","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.14, Montgomery County, Maryland",,,126532,591,566,25
"G24003107013142","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701314","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.14, Montgomery County, Maryland",,,94306,461,461,0
"G24003107013151","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701315","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.15, Montgomery County, Maryland",,,140714,754,730,24
"G24003107013152","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701315","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.15, Montgomery County, Maryland",,,96771,1027,968,59
"G24003107013161","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701316","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.16, Montgomery County, Maryland",,,139661,997,997,0
"G24003107013162","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701316","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.16, Montgomery County, Maryland",,,136375,1248,1167,81
"G24003107013171","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701317","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7013.17, Montgomery County, Maryland",,,148452,448,442,6
"G24003107013172","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701317","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7013.17, Montgomery County, Maryland",,,198929,462,462,0
"G24003107013173","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701317","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7013.17, Montgomery County, Maryland",,,151118,441,427,14
"G24003107014071","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701407","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7014.07, Montgomery County, Maryland",,,162125,742,715,27
"G24003107014072","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701407","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7014.07, Montgomery County, Maryland",,,133967,424,413,11
"G24003107014073","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701407","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7014.07, Montgomery County, Maryland",,,151058,716,705,11
"G24003107014081","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701408","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7014.08, Montgomery County, Maryland",,,113125,614,597,17
"G24003107014082","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701408","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7014.08, Montgomery County, Maryland",,,153214,391,376,15
"G24003107014083","2014-2018",,,"Maryland","24","Montgomery County","031",,,"701408","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7014.08, Montgomery County, Maryland",,,112530,465,449,16
